"source_url","source_type","initial_http_status","first_redirect_target","redirect_chain","redirect_hop_count","final_url","final_http_status","title","h1_count","canonical","robots_meta","content_language","hreflang_zh","hreflang_en","hreflang_x_default","json_ld_types","sitemap_included","core_contract_included","response_content_type","cache_control","observed_at","error"
"https://www.enhe-tech.com.cn/ai-news/agentic-ai","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/agentic-ai","200","上海华为云发布 Agentic AI 系列新品 | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/agentic-ai","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/agentic-ai","","https://www.enhe-tech.com.cn/ai-news/agentic-ai","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage|FAQPage|Question|Answer","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:31:13.5043272Z",""
"https://www.enhe-tech.com.cn/ai-news/agentic-ai-2","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/agentic-ai-2","200","AI智能体工具怎么选 | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/agentic-ai-2","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/agentic-ai-2","https://www.enhe-tech.com.cn/en/ai-news/agentic-ai-2","https://www.enhe-tech.com.cn/ai-news/agentic-ai-2","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:32:09.7174489Z",""
"https://www.enhe-tech.com.cn/ai-news/agentic-infra-ai","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/agentic-infra-ai","200","华为云Agentic Infra | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/agentic-infra-ai","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/agentic-infra-ai","https://www.enhe-tech.com.cn/en/ai-news/agentic-infra-ai","https://www.enhe-tech.com.cn/ai-news/agentic-infra-ai","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage|FAQPage|Question|Answer","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:31:25.4645618Z",""
"https://www.enhe-tech.com.cn/ai-news/agentic-overlay-ai","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/agentic-overlay-ai","200","Agentic Overlay是什么 | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/agentic-overlay-ai","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/agentic-overlay-ai","https://www.enhe-tech.com.cn/en/ai-news/agentic-overlay-ai","https://www.enhe-tech.com.cn/ai-news/agentic-overlay-ai","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:32:01.8725186Z",""
"https://www.enhe-tech.com.cn/ai-news/agentrun-skill-mcp-ai","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/agentrun-skill-mcp-ai","200","阿里云AgentRun强化Skill与MCP工具 | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/agentrun-skill-mcp-ai","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/agentrun-skill-mcp-ai","https://www.enhe-tech.com.cn/en/ai-news/agentrun-skill-mcp-ai","https://www.enhe-tech.com.cn/ai-news/agentrun-skill-mcp-ai","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage|FAQPage|Question|Answer","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:31:44.5565343Z",""
"https://www.enhe-tech.com.cn/ai-news/agentscope-java-2-0-ai","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/agentscope-java-2-0-ai","200","AgentScope Java 2.0发布 | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/agentscope-java-2-0-ai","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/agentscope-java-2-0-ai","https://www.enhe-tech.com.cn/en/ai-news/agentscope-java-2-0-ai","https://www.enhe-tech.com.cn/ai-news/agentscope-java-2-0-ai","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage|FAQPage|Question|Answer","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:32:58.0288701Z",""
"https://www.enhe-tech.com.cn/ai-news/agent-trust-2026-global-analysis","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/agent-trust-2026-global-analysis","200","全球AI智能体竞争转向信任与互操作：身份 | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/agent-trust-2026-global-analysis","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/agent-trust-2026-global-analysis","https://www.enhe-tech.com.cn/en/ai-news/agent-trust-2026-global-analysis","https://www.enhe-tech.com.cn/ai-news/agent-trust-2026-global-analysis","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:33:24.1492446Z",""
"https://www.enhe-tech.com.cn/ai-news/ai-4","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-4","200","AI视频生成工具和在线剪辑工具区别 | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/ai-4","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/ai-4","https://www.enhe-tech.com.cn/en/ai-news/ai-4","https://www.enhe-tech.com.cn/ai-news/ai-4","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:31:53.9736937Z",""
"https://www.enhe-tech.com.cn/ai-news/ai-5","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-5","200","什么是智能体AI安全边界 | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/ai-5","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/ai-5","https://www.enhe-tech.com.cn/en/ai-news/ai-5","https://www.enhe-tech.com.cn/ai-news/ai-5","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:32:06.8749702Z",""
"https://www.enhe-tech.com.cn/ai-news/ai-6","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-6","200","AI编程助手多分支任务教程：6步安全试用 | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/ai-6","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/ai-6","https://www.enhe-tech.com.cn/en/ai-news/ai-6","https://www.enhe-tech.com.cn/ai-news/ai-6","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:32:03.2771553Z",""
"https://www.enhe-tech.com.cn/ai-news/ai-6-2","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-6-2","200","AI编程智能体安全试用教程 | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/ai-6-2","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/ai-6-2","https://www.enhe-tech.com.cn/en/ai-news/ai-6-2","https://www.enhe-tech.com.cn/ai-news/ai-6-2","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:32:11.9061662Z",""
"https://www.enhe-tech.com.cn/ai-news/ai-6-3","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-6-3","200","如何安全试用AI智能体？6步教程 | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/ai-6-3","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/ai-6-3","https://www.enhe-tech.com.cn/en/ai-news/ai-6-3","https://www.enhe-tech.com.cn/ai-news/ai-6-3","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:32:26.3183270Z",""
"https://www.enhe-tech.com.cn/ai-news/ai-6-4","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-6-4","200","如何安全试用AI工作台？6步低风险教程 | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/ai-6-4","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/ai-6-4","https://www.enhe-tech.com.cn/en/ai-news/ai-6-4","https://www.enhe-tech.com.cn/ai-news/ai-6-4","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:32:48.6776944Z",""
"https://www.enhe-tech.com.cn/ai-news/ai-7","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-7","200","如何安全试用AI智能体？7步权限清单教程 | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/ai-7","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/ai-7","https://www.enhe-tech.com.cn/en/ai-news/ai-7","https://www.enhe-tech.com.cn/ai-news/ai-7","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:31:57.5480835Z",""
"https://www.enhe-tech.com.cn/ai-news/ai-agent-interop-2026-terms-guide","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-agent-interop-2026-terms-guide","200","AI智能体互操作是什么？身份、A2A | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/ai-agent-interop-2026-terms-guide","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/ai-agent-interop-2026-terms-guide","https://www.enhe-tech.com.cn/en/ai-news/ai-agent-interop-2026-terms-guide","https://www.enhe-tech.com.cn/ai-news/ai-agent-interop-2026-terms-guide","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:33:27.0402223Z",""
"https://www.enhe-tech.com.cn/ai-news/ai-ai-2","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-ai-2","200","私有化部署AI和本地部署AI区别 | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/ai-ai-2","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/ai-ai-2","https://www.enhe-tech.com.cn/en/ai-news/ai-ai-2","https://www.enhe-tech.com.cn/ai-news/ai-ai-2","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:31:54.6869098Z",""
"https://www.enhe-tech.com.cn/ai-news/ai-ai-3","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-ai-3","200","什么是AI越狱严重度？AI术语解释 | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/ai-ai-3","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/ai-ai-3","https://www.enhe-tech.com.cn/en/ai-news/ai-ai-3","https://www.enhe-tech.com.cn/ai-news/ai-ai-3","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:32:28.6279798Z",""
"https://www.enhe-tech.com.cn/ai-news/ai-ai-4","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-ai-4","200","什么是AI工作台？Claude Science术语 | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/ai-ai-4","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/ai-ai-4","https://www.enhe-tech.com.cn/en/ai-news/ai-ai-4","https://www.enhe-tech.com.cn/ai-news/ai-ai-4","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:32:30.0369971Z",""
"https://www.enhe-tech.com.cn/ai-news/ai-claude-code","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-claude-code","200","什么是AI代码安全审查智能体 | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/ai-claude-code","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/ai-claude-code","https://www.enhe-tech.com.cn/en/ai-news/ai-claude-code","https://www.enhe-tech.com.cn/ai-news/ai-claude-code","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:32:39.3140345Z",""
"https://www.enhe-tech.com.cn/ai-news/ai-copilot-app-security-review","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-copilot-app-security-review","200","什么是AI安全审查？Copilot | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/ai-copilot-app-security-review","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/ai-copilot-app-security-review","https://www.enhe-tech.com.cn/en/ai-news/ai-copilot-app-security-review","https://www.enhe-tech.com.cn/ai-news/ai-copilot-app-security-review","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:33:15.3635735Z",""
"https://www.enhe-tech.com.cn/ai-news/ai-credit-ai","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-credit-ai","200","AI Credit会话限额是什么 | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/ai-credit-ai","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/ai-credit-ai","https://www.enhe-tech.com.cn/en/ai-news/ai-credit-ai","https://www.enhe-tech.com.cn/ai-news/ai-credit-ai","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:32:19.0267536Z",""
"https://www.enhe-tech.com.cn/ai-news/aidbs-agent-ready","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/aidbs-agent-ready","200","阿里云AIDBS：Agent Ready数据库新趋 | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/aidbs-agent-ready","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/aidbs-agent-ready","https://www.enhe-tech.com.cn/en/ai-news/aidbs-agent-ready","https://www.enhe-tech.com.cn/ai-news/aidbs-agent-ready","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage|FAQPage|Question|Answer","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:31:39.3592696Z",""
"https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-app","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-app","200","什么是桌面AI智能体应用 | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-app","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-app","https://www.enhe-tech.com.cn/en/ai-news/ai-github-copilot-app","https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-app","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:32:43.6029733Z",""
"https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-otel","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-otel","200","什么是AI智能体观测？Copilot OTel术语 | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-otel","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-otel","https://www.enhe-tech.com.cn/en/ai-news/ai-github-copilot-otel","https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-otel","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:33:27.6841463Z",""
"https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-review","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-review","200","AI代码评审工具怎么选 | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-review","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-review","https://www.enhe-tech.com.cn/en/ai-news/ai-github-copilot-review","https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-review","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:31:58.9681535Z",""
"https://www.enhe-tech.com.cn/ai-news/ai-github-desktop","sitemap","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-github-desktop","200","AI编程桌面工具怎么选 | 恩禾 ENHE AI","1","https://www.enhe-tech.com.cn/ai-news/ai-github-desktop","index, follow","zh-CN","https://www.enhe-tech.com.cn/ai-news/ai-github-desktop","https://www.enhe-tech.com.cn/en/ai-news/ai-github-desktop","https://www.enhe-tech.com.cn/ai-news/ai-github-desktop","WebSite|Organization|SearchAction|MerchantReturnPolicy|CreativeWork|ContactPoint|BreadcrumbList|ListItem|NewsArticle|WebPage","YES","NO","text/html; charset=utf-8","public, s-maxage=300, stale-while-revalidate=86400","2026-08-10T20:32:07.5746668Z",""
