"source_url","source_type","route_pattern","diff_type","initial_http_status","final_http_status","canonical","content_language","sitemap_included","authoritative_ref","decision_context","notes"
"https://www.enhe-tech.com.cn/ai-news/agentic-ai","sitemap","/ai-news/:slug","LANGUAGE_PARTNER_MISSING","200","200","https://www.enhe-tech.com.cn/ai-news/agentic-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","Public language evidence remains unchanged.","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/agentic-ai-2","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/agentic-ai-2","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/agentic-infra-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/agentic-infra-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/agentic-overlay-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/agentic-overlay-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/agentrun-skill-mcp-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/agentrun-skill-mcp-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/agentscope-java-2-0-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/agentscope-java-2-0-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/agent-trust-2026-global-analysis","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/agent-trust-2026-global-analysis","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-4","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-4","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-5","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-5","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-6","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-6","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-6-2","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-6-2","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-6-3","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-6-3","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-6-4","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-6-4","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-7","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-7","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-agent-interop-2026-terms-guide","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-agent-interop-2026-terms-guide","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-ai-2","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-ai-2","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-ai-3","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-ai-3","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-ai-4","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-ai-4","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-claude-code","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-claude-code","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-copilot-app-security-review","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-copilot-app-security-review","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-credit-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-credit-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/aidbs-agent-ready","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/aidbs-agent-ready","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-app","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-app","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-otel","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-otel","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-review","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-review","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-github-desktop","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-github-desktop","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-kimi-k2-7-code-copilot","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-kimi-k2-7-code-copilot","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-mcp-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-mcp-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-news-and-trend-insights-from-information-to-action","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-news-and-trend-insights-from-information-to-action","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-review-2","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-review-2","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-review-6","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-review-6","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-task-scheduling","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-task-scheduling","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/ai-tools-move-to-domain-workbenches","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/ai-tools-move-to-domain-workbenches","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/alberta-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/alberta-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/anolisa-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/anolisa-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/anthropic-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/anthropic-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/anthropic-alberta-claude-code-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/anthropic-alberta-claude-code-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/anthropic-claude-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/anthropic-claude-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/anthropic-claude-opus-5-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/anthropic-claude-opus-5-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/anthropic-claude-reflect-ai-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/anthropic-claude-reflect-ai-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/anthropic-claude-science-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/anthropic-claude-science-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/anthropic-fable-5-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/anthropic-fable-5-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/anthropic-ust-claude-physical-ai-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/anthropic-ust-claude-physical-ai-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/aws-agentcore","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/aws-agentcore","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/aws-agentcore-runtime-ai-14","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/aws-agentcore-runtime-ai-14","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/aws-agentic-overlay-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/aws-agentic-overlay-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/aws-bedrock-agentcore","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/aws-bedrock-agentcore","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/beijing-baai-conference-pushes-ai-agents-further-into-real-world-deployment","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/beijing-baai-conference-pushes-ai-agents-further-into-real-world-deployment","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/chatbox-to-personal-ai-companion-desktop-execution","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/chatbox-to-personal-ai-companion-desktop-execution","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/chatgpt-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/chatgpt-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/chatgpt-enterprise-codex-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/chatgpt-enterprise-codex-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/chatgpt-gemini-claude","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/chatgpt-gemini-claude","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/chatgpt-work","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/chatgpt-work","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/chatgpt-work-gpt-5-6-6","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/chatgpt-work-gpt-5-6-6","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/choose-ai-workbench-tools","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/choose-ai-workbench-tools","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/cisa-ai-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/cisa-ai-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/cisa-ai-ai-2","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/cisa-ai-ai-2","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/claude-ai-6","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/claude-ai-6","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/claude-code-artifacts-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/claude-code-artifacts-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/claude-code-sast-review-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/claude-code-sast-review-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/claude-economic-index-ai-6","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/claude-economic-index-ai-6","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/claude-physical-ai-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/claude-physical-ai-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/claude-reflect-ai-6","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/claude-reflect-ai-6","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/claude-reflect-ai-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/claude-reflect-ai-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/claude-reflect-tool-selection-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/claude-reflect-tool-selection-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/claude-reflect-usage-dashboard-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/claude-reflect-usage-dashboard-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/claude-tag-ai-slack","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/claude-tag-ai-slack","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/cli-ai-agent","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/cli-ai-agent","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/cloudflare-agentic-internet","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/cloudflare-agentic-internet","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/cloudflare-agent-readiness-aeo-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/cloudflare-agent-readiness-aeo-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/cloudflare-radar-researcher","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/cloudflare-radar-researcher","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/cloudflare-webmcp-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/cloudflare-webmcp-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/cloudflare-workers-ai-ai-gateway-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/cloudflare-workers-ai-ai-gateway-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/codex-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/codex-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/codex-provider-switcher-ai-provider","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/codex-provider-switcher-ai-provider","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/copilot-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/copilot-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/copilot-app-ai","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/copilot-app-ai","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/copilot-cli-byok","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/copilot-cli-byok","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/copilot-cli-github-token-ai-credit","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/copilot-cli-github-token-ai-credit","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/copilot-codeql-dependabot","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/copilot-codeql-dependabot","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
"https://www.enhe-tech.com.cn/ai-news/copilot-kimi-k2-7-code-ai-credits","sitemap","/ai-news/:slug","MATCHED","200","200","https://www.enhe-tech.com.cn/ai-news/copilot-kimi-k2-7-code-ai-credits","zh-CN","YES","3497d1709a80b9c5a69d8c1b9eab41af2832f50f","","Public V2 observation reused; no full sitemap refetch."
